Course_Name,Related_Dept,Actual_Dept,A_and_I,Arts_Practice,Statistical_Reasoning,Lab,Literary_Analysis,Humanistic_Inquiry,Social_Inquiry,Writing_Rich_1,Writing_Rich_2,Quantitative_Reasoning,Intercultural_Domestic_Studies,International_Studies
BIOL210,CCST,BIOL,0,0,0,0,0,0,0,0,0,1,0,0
BIOL212,CCST,BIOL,0,0,0,0,0,0,0,0,0,1,0,0
ENGL235,CCST,ENGL,0,0,0,0,1,0,0,0,1,0,1,0
ENTS244,CCST,ENTS,0,0,0,0,0,0,1,0,0,1,0,1
IST236,CCST,IST,0,0,0,0,0,1,0,0,1,1,0,1
USC245,CCST,USC,0,1,0,0,0,0,0,0,0,0,0,1
POSC255,CCST,POSC,0,0,0,0,0,1,0,0,0,0,0,0
POSC265,CCST,POSC,0,0,0,0,0,0,1,0,0,1,0,1
POSC355,CCST,POSC,0,0,0,0,0,0,1,0,1,0,0,1
PSYC248,CCST,PSYC,0,0,0,0,0,0,1,0,0,0,0,1
PSYC384,CCST,PSYC,0,0,0,0,0,0,1,0,0,0,1,0
RELG150,CCST,RELG,0,0,0,0,0,1,0,0,1,0,0,1
SOAN262,CCST,SOAN,0,0,0,0,0,0,1,0,1,0,0,1
SPAN242,CCST,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
SPAN344,CCST,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
GST110,CCST,GST,0,0,0,0,0,1,0,0,0,0,0,0
CCST208,CCST,CCST,0,0,0,0,0,1,0,0,0,0,0,1
AMST115,CCST,AMST,0,0,0,0,0,1,0,0,1,0,1,0
BIOL352,CCST,BIOL,0,0,0,0,0,0,0,0,0,1,0,0
ENGL238,CCST,ENGL,0,0,0,0,1,0,0,0,0,0,0,1
ENGL258,CCST,ENGL,0,0,0,0,1,0,0,0,1,0,1,0
FREN259,CCST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN359,CCST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN395,CCST,FREN,0,1,0,0,1,0,0,0,0,0,0,1
HIST141,CCST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
POSC120,CCST,POSC,0,0,0,0,0,0,1,0,1,0,0,1
POSC221,CCST,POSC,0,0,0,0,0,0,1,0,0,0,0,1
SOAN226,CCST,SOAN,0,0,0,0,0,0,1,0,1,0,0,1
SOAN248,CCST,SOAN,0,0,0,0,0,0,1,0,0,0,0,1
SOAN256,CCST,SOAN,0,0,0,0,0,0,1,0,1,0,0,1
GST110,CCST,GST,0,0,0,0,0,1,0,0,0,0,0,0
DANC107,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC148,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC150,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC200,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC208,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC300,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC301,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC350,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC107,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC115,DANC,DANC,0,0,0,0,0,1,0,0,0,0,0,1
DANC148,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC150,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC200,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC205,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC208,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC215,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
ANC253,DANC,ANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC268,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC300,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC350,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC107,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC147,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC148,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC190,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC200,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC206,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC208,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC266,DANC,DANC,0,0,0,0,0,1,0,0,0,0,1,0
DANC300,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC309,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
DANC350,DANC,DANC,0,1,0,0,0,0,0,0,0,0,0,0
ECON110,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON110,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON110,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON111,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON111,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON232,ECON,ECON,0,0,0,0,0,0,1,0,1,1,1,0
ECON240,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,1
CON241,ECON,CON,0,0,0,0,0,0,1,0,0,1,0,0
ECON270,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON278,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON283,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON329,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON330,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON395,ECON,ECON,0,0,0,0,0,0,1,0,1,1,0,0
ECON395,ECON,ECON,0,0,0,0,0,0,1,0,1,1,0,0
ECON395,ECON,ECON,0,0,1,0,0,0,0,0,1,1,0,0
ECON400,ECON,ECON,0,0,0,0,0,0,0,0,0,0,0,0
ECON110,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON110,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON111,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON111,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON111,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON111,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON267,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON269,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON271,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON274,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON276,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON280,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON282,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON330,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON331,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON400,ECON,ECON,0,0,0,0,0,0,0,0,0,0,0,0
ECON400,ECON,ECON,0,0,0,0,0,0,0,0,0,0,0,0
ECON400,ECON,ECON,0,0,0,0,0,0,0,0,0,0,0,0
ECON400,ECON,ECON,0,0,0,0,0,0,0,0,0,0,0,0
ECON110,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON110,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON110,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON111,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON111,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON111,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON246,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,1
ECON259,ECON,ECON,0,0,0,0,0,0,1,0,1,0,0,0
ECON262,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON263,ECON,ECON,0,0,0,0,0,0,1,0,0,0,0,0
ECON265,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON270,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON278,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON329,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON331,ECON,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON400,ECON,ECON,0,0,0,0,0,0,0,0,0,0,0,0
ECON400,ECON,ECON,0,0,0,0,0,0,0,0,0,0,0,0
ECON400,ECON,ECON,0,0,0,0,0,0,0,0,0,0,0,0
ECON400,ECON,ECON,0,0,0,0,0,0,0,0,0,0,0,0
EDUC110,EDUC,EDUC,0,0,0,0,0,0,1,0,1,0,1,0
EDUC234,EDUC,EDUC,0,0,0,0,0,0,1,0,0,0,0,0
EDUC355,EDUC,EDUC,0,0,0,0,0,0,0,0,0,0,0,0
EDUC356,EDUC,EDUC,0,0,0,0,0,0,0,0,0,0,0,0
CCST100,EDUC,CCST,1,0,0,0,0,0,0,1,0,0,0,1
CGSC130,EDUC,CGSC,0,0,0,0,0,0,1,0,0,0,0,0
ECON270,EDUC,ECON,0,0,0,0,0,0,1,0,0,1,0,0
HIST228,EDUC,HIST,0,0,0,0,0,1,0,0,1,0,1,0
POSC122,EDUC,POSC,0,0,0,0,0,0,1,0,1,1,1,0
POSC218,EDUC,POSC,0,0,0,0,0,0,1,0,1,1,1,0
PSYC250,EDUC,PSYC,0,0,0,0,0,0,1,0,1,0,0,0
EDUC110,EDUC,EDUC,0,0,0,0,0,0,1,0,1,0,1,0
EDUC110,EDUC,EDUC,0,0,0,0,0,0,1,0,1,0,1,0
EDUC250,EDUC,EDUC,0,0,0,0,0,0,1,0,0,0,1,0
EDUC260,EDUC,EDUC,0,0,0,0,0,0,1,0,0,0,1,0
EDUC338,EDUC,EDUC,0,0,0,0,0,0,1,0,0,0,1,0
CGSC130,EDUC,CGSC,0,0,0,0,0,0,1,0,1,0,0,0
CGSC232,EDUC,CGSC,0,0,0,1,0,0,0,0,1,0,0,0
HIST229,EDUC,HIST,0,0,0,0,0,1,0,0,0,0,1,0
POSC122,EDUC,POSC,0,0,0,0,0,0,1,0,0,1,1,0
POSC122,EDUC,POSC,0,0,0,0,0,0,1,0,0,1,1,0
PSYC232,EDUC,PSYC,0,0,0,1,0,0,0,0,1,0,0,0
PSYC384,EDUC,PSYC,0,0,0,0,0,0,1,0,0,0,1,0
SOAN114,EDUC,SOAN,0,0,0,0,0,0,1,0,0,1,0,0
SOAN272,EDUC,SOAN,0,0,0,0,0,0,1,0,0,1,1,0
GST110,EDUC,GST,0,0,0,0,0,1,0,0,0,0,0,0
EDUC110,EDUC,EDUC,0,0,0,0,0,0,1,0,1,0,1,0
EDUC234,EDUC,EDUC,0,0,0,0,0,0,1,0,0,0,0,0
EDUC245,EDUC,EDUC,0,0,0,0,0,0,1,0,0,0,1,0
EDUC254,EDUC,EDUC,0,0,0,0,0,0,0,0,0,0,1,0
EDUC338,EDUC,EDUC,0,0,0,0,0,0,1,0,0,0,1,0
DUC344,EDUC,DUC,0,0,0,0,0,0,1,0,0,0,0,0
EDUC386,EDUC,EDUC,0,0,0,0,0,0,0,0,0,0,0,0
EDUC395,EDUC,EDUC,0,0,0,0,0,0,0,0,0,0,0,0
AMST115,EDUC,AMST,0,0,0,0,0,1,0,0,1,0,1,0
ECON246,EDUC,ECON,0,0,0,0,0,0,1,0,0,1,0,1
ECON259,EDUC,ECON,0,0,0,0,0,0,1,0,1,0,0,0
ECON270,EDUC,ECON,0,0,0,0,0,0,1,0,0,1,0,0
HIST126,EDUC,HIST,0,0,0,0,0,1,0,0,1,0,1,0
MATH349,EDUC,MATH,0,0,0,0,0,0,0,0,0,0,0,0
POSC122,EDUC,POSC,0,0,0,0,0,0,1,0,0,1,1,0
PSYC258,EDUC,PSYC,0,0,0,1,0,0,0,0,0,0,0,0
PSYC366,EDUC,PSYC,0,0,0,0,0,0,1,0,0,1,0,0
RELG140,EDUC,RELG,0,0,0,0,0,1,0,0,1,0,1,0
SOAN226,EDUC,SOAN,0,0,0,0,0,0,1,0,1,0,0,1
GST110,EDUC,GST,0,0,0,0,0,1,0,0,0,0,0,0
ENGL100,ENGL,ENGL,1,0,0,0,0,0,0,1,0,0,0,0
ENGL100,ENGL,ENGL,1,0,0,0,0,0,0,1,0,0,0,0
ENGL100,ENGL,ENGL,1,0,0,0,0,0,0,1,0,0,0,0
ENGL100,ENGL,ENGL,1,0,0,0,0,0,0,1,0,0,0,1
ENGL100,ENGL,ENGL,1,0,0,0,0,0,0,1,0,0,0,0
ENGL100,ENGL,ENGL,1,0,0,0,0,0,0,1,0,0,0,0
ENGL100,ENGL,ENGL,1,0,0,0,0,0,0,1,0,0,0,0
ENGL117,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,1,0
ENGL125,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,1
ENGL129,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL144,ENGL,ENGL,0,0,0,0,1,0,0,0,0,0,0,0
ENGL160,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL161,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL226,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL236,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL244,ENGL,ENGL,0,0,0,0,1,0,0,0,0,0,0,0
ENGL270,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL275,ENGL,ENGL,0,0,0,0,0,0,0,0,1,1,0,0
ENGL295,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL351,ENGL,ENGL,0,0,0,0,1,0,0,0,0,0,0,1
ENGL362,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL395,ENGL,ENGL,0,0,0,0,1,0,0,0,0,0,1,0
FREN233,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN233,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN340,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN341,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
LATN204,ENGL,LATN,0,0,0,0,0,0,0,0,0,0,0,0
RELG162,ENGL,RELG,0,0,0,0,0,1,0,0,0,0,0,0
USS351,ENGL,USS,0,0,0,0,1,0,0,0,0,0,0,1
ENGL109,ENGL,ENGL,0,0,0,0,0,0,0,0,1,1,0,0
ENGL131,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL160,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL209,ENGL,ENGL,0,0,0,0,1,0,0,0,0,0,0,1
ENGL210,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL220,ENGL,ENGL,0,0,0,0,0,0,0,0,0,0,0,0
ENGL220,ENGL,ENGL,0,0,0,0,0,0,0,0,0,0,0,0
ENGL222,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL223,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL228,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,1,0
ENGL235,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,1,0
ENGL249,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL262,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL270,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL271,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL288,ENGL,ENGL,0,0,0,0,1,0,0,0,0,0,1,0
ENGL295,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL327,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL334,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL400,ENGL,ENGL,0,0,0,0,0,0,0,0,0,0,0,0
LAS116,ENGL,LAS,0,1,0,0,0,0,0,0,1,0,0,0
FREN241,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN351,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
GRK204,ENGL,GRK,0,0,0,0,0,0,0,0,0,0,0,0
GRK304,ENGL,GRK,0,0,0,0,1,0,0,0,0,0,0,0
SPAN242,ENGL,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
SPAN344,ENGL,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
ENGL109,ENGL,ENGL,0,0,0,0,0,0,0,0,1,0,0,0
ENGL115,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL160,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL202,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL204,ENGL,ENGL,0,0,0,0,0,1,0,0,1,0,0,0
ENGL220,ENGL,ENGL,0,0,0,0,0,0,0,0,0,0,0,0
ENGL220,ENGL,ENGL,0,0,0,0,0,0,0,0,0,0,0,0
ENGL225,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,1
ENGL238,ENGL,ENGL,0,0,0,0,1,0,0,0,0,0,0,1
ENGL258,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,1,0
ENGL261,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL277,ENGL,ENGL,0,0,0,0,0,0,0,0,0,0,0,0
ENGL279,ENGL,ENGL,0,0,0,0,0,0,0,0,0,0,0,0
ENGL281,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,1
ENGL282,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL302,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL323,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL329,ENGL,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL370,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL371,ENGL,ENGL,0,1,0,0,0,0,0,0,1,0,0,0
ENGL395,ENGL,ENGL,0,0,0,0,1,0,0,0,0,0,0,0
ENGL400,ENGL,ENGL,0,0,0,0,0,0,0,0,0,0,0,0
AMST230,ENGL,AMST,0,0,0,0,1,0,0,0,1,0,0,0
FREN254,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN255,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN259,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN309,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN359,ENGL,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN395,ENGL,FREN,0,1,0,0,1,0,0,0,0,0,0,1
RELG161,ENGL,RELG,0,0,0,0,0,1,0,0,1,0,0,0
SS266,ENGL,SS,0,0,0,0,1,0,0,0,0,0,0,1
SS267,ENGL,SS,0,0,0,0,1,0,0,0,0,0,0,1
SPAN371,ENGL,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
ENTS100,ENTS,ENTS,1,0,0,0,0,0,0,1,0,1,0,0
ENTS120,ENTS,ENTS,0,0,0,0,0,0,1,0,0,1,0,0
ENTS120L,ENTS,ENTS,0,0,0,0,0,0,0,0,0,0,0,0
ENTS120L,ENTS,ENTS,0,0,0,0,0,0,0,0,0,0,0,0
ENTS215,ENTS,ENTS,0,0,0,0,0,1,0,0,0,0,0,0
ENTS395,ENTS,ENTS,0,0,0,0,0,0,1,0,0,0,0,0
ARTS140,ENTS,ARTS,0,1,0,0,0,0,0,0,0,0,0,0
BIOL252,ENTS,BIOL,0,0,0,0,0,0,0,0,0,1,0,0
BIOL321,ENTS,BIOL,0,0,0,0,0,0,0,0,1,1,0,0
BIOL350,ENTS,BIOL,0,0,0,0,0,0,0,0,0,1,0,0
ECON240,ENTS,ECON,0,0,0,0,0,0,1,0,0,1,0,1
ENGL236,ENTS,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
GEOL110,ENTS,GEOL,0,0,0,1,0,0,0,0,0,0,0,0
GEOL210,ENTS,GEOL,0,0,0,1,0,0,0,0,1,1,0,0
GEOL270,ENTS,GEOL,0,0,0,0,0,0,0,0,1,0,0,1
MATH215,ENTS,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH215,ENTS,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH245,ENTS,MATH,0,0,1,0,0,0,0,0,0,1,0,0
PHYS152,ENTS,PHYS,0,0,0,1,0,0,0,0,0,1,0,0
PHYS210,ENTS,PHYS,0,0,0,0,0,0,0,0,0,1,0,0
POSC268,ENTS,POSC,0,0,0,0,0,0,1,0,1,1,0,1
RELG243,ENTS,RELG,0,0,0,0,0,1,0,0,0,0,1,0
SOAN203,ENTS,SOAN,0,0,0,0,0,0,1,0,0,0,0,1
ENTS244,ENTS,ENTS,0,0,0,0,0,0,1,0,0,1,0,1
ENTS254,ENTS,ENTS,0,0,0,0,0,0,1,0,0,1,0,1
ENTS265,ENTS,ENTS,0,0,0,0,0,0,0,0,0,1,0,0
ENTS310,ENTS,ENTS,0,0,0,0,0,0,1,0,0,0,0,0
ENTS400,ENTS,ENTS,0,0,0,0,0,0,0,0,0,0,0,0
MST287,ENTS,MST,0,0,0,0,1,0,0,0,0,0,0,0
RTS212,ENTS,RTS,0,1,0,0,0,0,0,0,0,0,0,0
RTS275,ENTS,RTS,0,0,0,0,0,0,1,0,0,0,0,1
BIOL126,ENTS,BIOL,0,0,0,1,0,0,0,0,0,1,0,0
BIOL210,ENTS,BIOL,0,0,0,0,0,0,0,0,0,1,0,0
BIOL250,ENTS,BIOL,0,0,0,0,0,0,0,0,0,1,0,0
ECON269,ENTS,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ECON271,ENTS,ECON,0,0,0,0,0,0,1,0,0,1,0,0
ENGL288,ENTS,ENGL,0,0,0,0,1,0,0,0,0,0,1,0
GEOL115,ENTS,GEOL,0,0,0,1,0,0,0,0,0,1,0,0
GEOL271,ENTS,GEOL,0,0,0,0,0,0,0,0,1,0,0,1
GEOL340,ENTS,GEOL,0,0,0,1,0,0,0,0,1,1,0,0
MATH215,ENTS,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH215,ENTS,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH245,ENTS,MATH,0,0,1,0,0,0,0,0,0,1,0,0
PHIL197,ENTS,PHIL,0,0,0,0,0,0,0,0,0,0,0,0
PHYS211,ENTS,PHYS,0,0,0,0,0,0,0,0,0,0,0,0
POSC212,ENTS,POSC,0,0,0,0,0,0,1,0,0,1,1,0
ENTS110,ENTS,ENTS,0,0,0,0,0,0,1,0,0,0,0,0
ENTS212,ENTS,ENTS,0,0,0,0,0,0,1,0,0,1,0,1
ENTS232,ENTS,ENTS,0,0,1,0,0,0,0,0,0,1,0,0
AMST230,ENTS,AMST,0,0,0,0,1,0,0,0,1,0,0,0
ARTS113,ENTS,ARTS,0,1,0,0,0,0,0,0,0,0,0,0
ARTS113,ENTS,ARTS,0,1,0,0,0,0,0,0,0,0,0,0
BIOL126,ENTS,BIOL,0,0,0,1,0,0,0,0,0,1,0,0
BIOL352,ENTS,BIOL,0,0,0,0,0,0,0,0,0,1,0,0
BIOL374,ENTS,BIOL,0,0,0,0,0,0,0,0,1,1,0,0
CHEM128,ENTS,CHEM,0,0,0,1,0,0,0,0,0,1,0,0
GEOL110,ENTS,GEOL,0,0,0,1,0,0,0,0,0,0,0,0
GEOL110,ENTS,GEOL,0,0,0,1,0,0,0,0,0,0,0,0
HIST205,ENTS,HIST,0,0,0,0,0,1,0,0,0,0,1,0
MATH215,ENTS,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH215,ENTS,MATH,0,0,1,0,0,0,0,0,0,1,0,0
MATH245,ENTS,MATH,0,0,1,0,0,0,0,0,0,1,0,0
PHIL243,ENTS,PHIL,0,0,0,0,0,1,0,0,1,0,0,0
POSC333,ENTS,POSC,0,0,0,0,0,0,1,0,1,1,0,1
EUST100,EUST,EUST,1,0,0,0,0,0,0,1,0,0,0,1
EUST279,EUST,EUST,0,0,0,0,0,1,0,0,0,0,0,1
ARTH100,EUST,ARTH,1,0,0,0,0,0,0,1,0,0,0,1
ARTH101,EUST,ARTH,0,0,0,0,1,0,0,0,1,0,0,1
ARTH240,EUST,ARTH,0,0,0,0,1,0,0,0,1,0,1,0
ENGL144,EUST,ENGL,0,0,0,0,1,0,0,0,0,0,0,0
ENGL244,EUST,ENGL,0,0,0,0,1,0,0,0,0,0,0,0
FREN204,EUST,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN204,EUST,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN204,EUST,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN233,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN233,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN340,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN341,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
HIST250,EUST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
HIST250F,EUST,HIST,0,0,0,0,0,1,0,0,0,0,0,1
POSC120,EUST,POSC,0,0,0,0,0,0,1,0,1,0,0,1
POSC268,EUST,POSC,0,0,0,0,0,0,1,0,1,1,0,1
USS351,EUST,USS,0,0,0,0,1,0,0,0,0,0,0,1
SPAN229,EUST,SPAN,0,0,0,0,0,0,1,0,0,0,0,1
PAN247,EUST,PAN,0,0,0,0,1,0,0,0,0,0,0,1
PAN349,EUST,PAN,0,0,0,0,1,0,0,0,0,0,0,1
UST110,EUST,UST,0,0,0,0,0,1,0,0,0,0,0,1
EUST249,EUST,EUST,0,0,0,0,0,0,1,0,0,0,0,1
ARTH102,EUST,ARTH,0,0,0,0,1,0,0,0,1,0,0,1
ARTH102,EUST,ARTH,0,0,0,0,1,0,0,0,1,0,0,1
CAMS214,EUST,CAMS,0,0,0,0,1,0,0,0,0,0,0,1
CCST270,EUST,CCST,0,1,0,0,0,0,0,0,1,0,0,0
ENGL210,EUST,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL222,EUST,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL249,EUST,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
ENGL327,EUST,ENGL,0,0,0,0,1,0,0,0,1,0,0,0
FREN204,EUST,FREN,0,0,0,0,0,0,0,0,0,0,0,0
FREN206,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN241,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
FREN351,EUST,FREN,0,0,0,0,1,0,0,0,0,0,0,1
GERM241,EUST,GERM,0,0,0,0,0,1,0,0,1,0,0,1
GERM254,EUST,GERM,0,0,0,0,1,0,0,0,0,0,0,1
IST236,EUST,IST,0,0,0,0,0,1,0,0,1,1,0,1
MUSC211,EUST,MUSC,0,0,0,0,1,0,0,0,1,0,0,0
POSC255,EUST,POSC,0,0,0,0,0,1,0,0,0,0,0,0
POSC265,EUST,POSC,0,0,0,0,0,0,1,0,0,1,0,1
POSC352,EUST,POSC,0,0,0,0,0,1,0,0,1,0,1,0
RUSS205,EUST,RUSS,0,0,0,0,0,0,0,0,0,0,0,1
SPAN328,EUST,SPAN,0,0,0,0,1,0,0,0,0,0,0,1
